job_post_url,Company_Name,Address,City,State,Zip_Code,Phone,Fax,Contact_Person,Contact_Title,Legal_Structure,Year_Established,Business_Type,Certification_Type,Sales_Service_Area,Ownership
https://www.hawaiibids.us/hawaii-contractors/contractor-5116391-HK-FENCE-LLC.htm,"HK FENCE, LLC",85-351 Kaulawaha Rd,Waianae,Hawaii,96792-2150,808-453-3623,808-673-2301,RENE'E KAIO,,LLC,2005,Construction (100 %),"8(a), HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5217276-NA-KANE-TRUCKING-INC.htm,"NA KANE TRUCKING, INC.",91-1052 Lipo St,Kapolei,Hawaii,96707-2797,808-983-9695,808-693-8878,Michael Ortiz,,Subchapter S Corporation,2006,Service (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5254242-D-GARCIA-CONSTRUCTIO.htm,"D. GARCIA CONSTRUCTION, LLC",1060 Kamehameha Hwy Ste 2002 B,Pearl City,Hawaii,96782-2857,808-223-5656,586-264-4507,KIM M GARCIA,,LLC,1999,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5183465-GREENPATH-TECHNOLOGIE.htm,"GREENPATH TECHNOLOGIES, INC.",754 Ilaniwai St,Honolulu,Hawaii,96813-5283,808-748-8418,808-443-0607,Briand Achong,,,2007,"Construction (95 %),  Service (5 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5435621-FAUMUINA-PULOTO.htm,"FAUMUINA, PULOTO",1720 Ala Moana Blvd Apt 903-b,Honolulu,Hawaii,96815-1302,808-368-2166,808-955-2720,PULUTO P. FAUMUINA,Owner,Sole Proprietorship,1991,Service (100 %),,,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5380915-SOCIAL-RESEARCH-PACIFI.htm,SOCIAL RESEARCH PACIFIC INC,46-130 Kiowai Street #2715,Kaneohe,Hawaii,96744-3676,808-216-3901,808-235-0558,USHA K. PRASAD,President,Subchapter S Corporation,1999,"Research and Development (10 %),  Service (90 %)","8(a), Small Disadvantaged Business, ",,"Subcontinent Asian American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5315645-AES-DESIGN-GROUP-IN.htm,"AES DESIGN GROUP, INC, THE",98-1005 Moanalua Rd Spc 213,Aiea,Hawaii,96701-4707,808-487-3200,808-487-4988,DEXTER YEE,President,,1993,"Research and Development (10 %),  Service (90 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5429059-PIONEER-CONTRACTING-COMPAN.htm,"PIONEER CONTRACTING COMPANY, LIMITED",930 Kilani Ave,Wahiawa,Hawaii,96786-2102,808-622-7220,808-621-0523,ANDREW NG,TREASURER,,1937,"Construction (60 %),  Service (40 %)","Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5351909-ACCU-PEST-TERMITE-CTR.htm,ACCU PEST & TERMITE CTRL SVCS,1797 Wili Pa Loop Ste 3,Wailuku,Hawaii,96793-1250,808-244-3929,808-242-1530,Jerry Edlao,Owner,Sole Proprietorship,1994,"Construction (30 %),  Service (70 %)","Small Disadvantaged Business, ",,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5428400-NIKING-CORPORATION.htm,NIKING CORPORATION,235 Kellog St,Wahiawa,Hawaii,96786-2210,808-622-0443 x204,808-622-0445,ROBERT L KING,Pres,,1982,"Construction (95 %),  Manufacturing (5 %)","8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Hispanic American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5333236-INNOVATIVE-LANDSCAPE.htm,"INNOVATIVE LANDSCAPES, INC.",47-510 Ahilama Rd,Kaneohe,Hawaii,96744-2908,808-864-0403,808-239-2668,ALAN NAKAYAMA,President,,2000,"Construction (50 %),  Service (50 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5338180-MOLINA-ENGINEERING-LIMITED.htm,MOLINA ENGINEERING LIMITED,1188 Bishop St Ste 1404,Honolulu,Hawaii,96813-3312,808-528-1633,808-528-5006,GEORGE MOLINA,PRESIDENT,Subchapter S Corporation,1989,"Construction (80 %),  Service (20 %)","8(a), Small Disadvantaged Business, ",,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5326402-BIOGENESIS-PACIFIC-INC.htm,BIOGENESIS PACIFIC INC,1604 Ulualana Pl,Kailua,Hawaii,96734-4401,808-263-7777,808-356-0385,GERALD LAM,PRESIDENT,Corporation,1991,"Construction (70 %),  Service (30 %)","8(a), Small Disadvantaged Business, ",,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5039012-STEVEN-N-MATSUURA.htm,STEVEN N MATSUURA,94-604 Lumiaina St Apt 202,Waipahu,Hawaii,96797-5242,808-676-9630,808-676-1976,STEVEN N. MATSUURA,owner,LLC,1985,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5014944-UMSS-PACIFIC-LLC.htm,UMSS PACIFIC LLC,591 Inuwai Way,Honolulu,Hawaii,96825-2931,808-395-1940,808-395-1940,SPENCER K YIM,,,2006,Service (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5079690-HAWAII-EXPLOSIVES-PYROTECHNIC.htm,"HAWAII EXPLOSIVES & PYROTECHNICS, INC.",177850 N Kulani Rd,Mountain View,Hawaii,96771-0001,808-968-0600,808-968-0800,CHARLENE PASCUAL,PRESIDENT,Corporation,1991,Service (100 %),,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5097457-CIMS-INCORPORATED.htm,"CIMS, INCORPORATED",53549 Kamehameha Hwy,Hauula,Hawaii,96717-9659,808-222-7848,866-536-9349,JAMES A. DZIEKONSKI,PRESIDENT,Corporation,1983,"Construction (60 %),  Manufacturing (30 %),  Service (10 %)",,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5081107-Kamali-i-Trucking-Rental.htm,Kamali'i Trucking and Rentals inc,98-704 Keikialii St,Aiea,Hawaii,96701-2734,808-216-8154,808-689-0898,Shari Cordero,,,2000,"Construction (90 %),  Service (10 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5076848-ELEMENT-ENVIRONMENTA.htm,"ELEMENT ENVIRONMENTAL, LLC",95-1038 Kihene Street,Mililani,Hawaii,96789-6526,808-864-3952,808-488-1300,Ryan Yamauchi,,LLC,2005,"Research and Development (2 %),  Service (98 %)","8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6038224-WOOLFORD-DISTRIBUTOR.htm,WOOLFORD DISTRIBUTOR,590 Farrington Hwy #210,Kapolei,Hawaii,96707-2002,808-220-2049,808-220-2049,Veronica Woolford,,,2011,Service (100 %),,France; Germany; Israel; Italy; United Kingdom,"Black American,  Community Development Corporation Owned Firm,  Other Minority Owned,  Service-Disabled Veteran,  Veteran,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6026224-Ka-ala-Systems-Technolog.htm,Ka'ala Systems Technology Corporation,87-173 Laiku St,Waianae,Hawaii,96792-3689,808-521-7000,808-543-2010,Adrian Yunson,,Subchapter S Corporation,2011,Service (100 %),"8(a), HUBZone Certification, ",,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5999513-RICK-HERNANDEZ.htm,RICK HERNANDEZ,45-618 Kamehameha Hwy,Kaneohe,Hawaii,96744-2000,808-235-3118 x202,808-247-5280,RICKY R HERNANDEZ,Owner/Field Supervisor,Sole Proprietorship,1990,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5094050-MATT-S-TRANSMISSION-REPAI.htm,"MATT'S TRANSMISSION REPAIR, INC.",1026 Puuwai St,Honolulu,Hawaii,96819-4330,808-843-8598,808-843-8599,NATHAN REYES,President,Corporation,1992,Service (100 %),"HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5092427-JCVC-INC.htm,"JCVC, INC.",730 Moowaa St Ste D,Honolulu,Hawaii,96817-4429,808-842-1844 x12,808-841-7138,JACK Ching,President,Subchapter S Corporation,1991,Construction (100 %),"8(a), Small Disadvantaged Business, ",,Self-Certified Small Disadvantaged Business
https://www.hawaiibids.us/hawaii-contractors/contractor-5080117-R-M-PAINTING-LLC.htm,R & M PAINTING LLC,85-1367 Halapoe Pl,Waianae,Hawaii,96792-4207,808-696-9634,808-696-7230,ROY KAULULAAU,,LLC,2005,Construction (100 %),"HUBZone Certification, ",,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5025315-Awsum-Solutions-Limite.htm,Awsum Solutions Limited Liability Company,564 South Street,Honolulu,Hawaii,96813-5013,808-255-2027,808-538-0579,PERLAS K BARDOUCHE,,LLC,2011,"Construction (50 %),  Service (50 %)","HUBZone Certification, ",,"Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6002437-SATO-GLENN-T.htm,"SATO, GLENN T",99-240 Ohenana Loop,Aiea,Hawaii,96701-3736,808-429-9226,808-589-1997,GLENN T SATO,Owner,,1983,Service (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5995081-WTC-CONSULTING-LLC.htm,"WTC CONSULTING, LLC",900 Fort St Mall Ste 1725,Honolulu,Hawaii,96813-3717,808-599-8048,808-526-4114,WILLIAM T. CROWLEY,,LLC,2003,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6042611-PARADISE-LANDSCAPE-MAINTENANCE.htm,PARADISE LANDSCAPE MAINTENANCE,99-900 Iwaena St,Aiea,Hawaii,96701-3248,808-478-1756,808-456-5441,JUANITO B Lameg,President,,1995,"Construction (5 %),  Service (95 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5974496-YOGI-KWONG-ENGINEER.htm,"YOGI KWONG ENGINEERS, LLC",1357 Kapiolani Blvd Ste 1450,Honolulu,Hawaii,96814-3142,808-942-0001,808-942-0004,David R Yogi,,LLC,2005,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5977806-BONDED-CONSTRUCTION-C.htm,BONDED CONSTRUCTION CO LTD,1300 Hart St,Honolulu,Hawaii,96817-4943,808-832-0822,,JOHN YAMADA,PRESIDENT,Corporation,1947,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5868536-JAMILE-CONSTRUCTION-LLC.htm,JAMILE CONSTRUCTION LLC,2168 Aumakua St,Pearl City,Hawaii,96782-1365,808-953-4911,808-456-9259,WHITNEY C.K. JAMILE,,LLC,2004,Construction (100 %),,,Native American
https://www.hawaiibids.us/hawaii-contractors/contractor-5931910-KOKEA-CONSTRUCTION-CONSULTANT.htm,"KOKEA CONSTRUCTION & CONSULTANTS, INC.",1602 Auiki St Suite A,Honolulu,Hawaii,96819-3901,808-842-4454 x204,808-842-4455,RICHARD HUE,President,Corporation,1987,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5928354-J-B-WILSON-INC.htm,"J B WILSON, INC.",1320 Kalani St Ste 214,Honolulu,Hawaii,96817-4965,808-371-2403,808-888-8630,JERRY B WILSON,President,Corporation,1994,Service (100 %),"Small Disadvantaged Business, HUBZone Certification, ",,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5737801-ALLIED-PACIFIC-BUILDER.htm,"ALLIED PACIFIC BUILDERS, INC.",2004 Kahai St,Honolulu,Hawaii,96819-2272,808-841-9801,808-841-9804,WILLIAM ALICAR,President,,2002,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5768818-MOKE-S-ELECTRIC-LLC.htm,MOKE'S ELECTRIC LLC,955 Hoolaulea St,Hilo,Hawaii,96720-3655,808-959-2624,808-981-2064,CHARLES SANBORN,Owner/Office manager,LLC,2000,Construction (100 %),"HUBZone Certification, ",,"Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5516142-WONG-S-STRIPING-INC.htm,"WONG'S STRIPING, INC",87-405 Kulawae St,Waianae,Hawaii,96792-3371,808-668-5494,808-668-2980,MRS. TYRAN WONG,President,Subchapter S Corporation,1990,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5542178-BIVEN-S-ELECTRIC-INC.htm,"BIVEN'S ELECTRIC, INC.",94-1388 Moaniani St Ste 401,Waipahu,Hawaii,96797-6608,808-676-5550 x0,,STEPHANIE BIVEN,President,Subchapter S Corporation,1998,Construction (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5696211-D-ZELINSKY-SONS-OF-HAWAI.htm,"D. ZELINSKY & SONS OF HAWAII, INC.",91-310 Komohana St,Kapolei,Hawaii,96707-1714,808-682-1535,808-682-1535,LARI BLOOM,,,1974,Construction (100 %),,,"Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5518840-ESN-PACIFIC-INC.htm,ESN PACIFIC INC,2020 Kahai St Ste B,Honolulu,Hawaii,96819-3135,808-847-0067,808-847-0917,KAREN Carvallo,Vice President,,1997,Service (100 %),,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5388515-KONA-CRANE-RIGGING-CORP.htm,KONA CRANE & RIGGING CORP,1552 Young St Apt 204,Honolulu,Hawaii,96826-1905,808-946-0361,808-946-0361,Jean Nakamura or Douglas Oshiro,President/Treasurer- Vice Pres./Sec./CEO,Corporation,1994,"Construction (90 %),  Service (10 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5471714-Arborist-Services-LLC.htm,"Arborist Services, LLC",78-7072 Kuakini Hwy,Kailua Kona,Hawaii,96740-9734,808-880-1050,808-880-1053,MARK L ODELL,,LLC,1999,"Construction (10 %),  Service (90 %)",,,"Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5617762-J-R-BULLDOZING-LAND-CLEARING.htm,J R BULLDOZING & LAND CLEARING,75-5599 Mamalahoa Hwy,Holualoa,Hawaii,96725-9627,808-936-0172,808-929-7103,JULIO RESURECCION,,Sole Proprietorship,1985,"Construction (80 %),  Service (20 %)",,,"Asian Pacific American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5606188-GLADS-LANDSCAPING-TRE.htm,GLADS LANDSCAPING & TREE TRIMMING INC,1932 Puowaina Dr,Honolulu,Hawaii,96813-1733,808-479-7097,808-550-0408,SILIVENUSI MANUFEKAI,Project Manager,Subchapter S Corporation,1986,Service (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5587681-K-IFUKU-INC.htm,K IFUKU INC,908 Waiakamilo Rd,Honolulu,Hawaii,96817-4327,808-845-3877,808-845-2355,WAYNE KODAMA,VICE PRES,Corporation,1940,"Manufacturing (40 %),  Service (60 %)",,,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5598397-National-Fire-Protectio.htm,"National Fire Protection Company, Inc.",1906 Kahai St Ste 103,Honolulu,Hawaii,96819-4928,808-848-8811,808-848-0879,RENDELL BOURG,,,1986,"Construction (10 %),  Manufacturing (10 %),  Research and Development (10 %),  Service (70 %)","HUBZone Certification, ",Australia; China; Fiji; Federated States of Micronesia; Hong Kong; Indonesia; Japan; New Zealand; Trust Territory of the Pacific Islands (Palau); Marshall Islands; Philippines; Thailand; Tonga; Taiwan; Western Samoa,"Hispanic American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5579103-ARTECH-CONSTRUCTION-GROU.htm,"ARTECH CONSTRUCTION GROUP, INC.",3553 Likini St,Honolulu,Hawaii,96818-2106,808-381-0180,888-280-3724,NELSON RAMOS,,Subchapter S Corporation,2010,"Construction (95 %),  Service (5 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5611828-SATO-ASSOCIATES-INC.htm,"SATO & ASSOCIATES, INC",2046 S King St,Honolulu,Hawaii,96826-2219,808-955-4441,808-942-2027,RICHARD M SATO,,,1969,Service (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5602947-GLOBAL-ENVIRONMENTA.htm,GLOBAL ENVIRONMENTAL SERVICES GROUP LLC,96-1333 Waihona St.,Pearl City,Hawaii,96782-1971,808-478-7669,808-843-0910,SCOTT KAWAUCHI,Manager,LLC,1999,"Construction (15 %),  Research and Development (15 %),  Service (70 %)",,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5640271-SHIMABUKURO-ENDO-YOSHIZAK.htm,"SHIMABUKURO, ENDO & YOSHIZAKI, INC",1126 12th Ave Ste 309,Honolulu,Hawaii,96816-3715,808-737-1875 x201,808-734-5516,Howard K. Endo,President,Subchapter S Corporation,1962,Service (100 %),"Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5556947-MAMOLII-PRODUCTIONS-.htm,MAMOLII PRODUCTIONS L.L.C.,1876 Pohakea Pl,Wailuku,Hawaii,96793-2912,808-344-1199,,Kuiokalani L Gapero,,,2012,"Research and Development (20 %),  Service (80 %)",,"Australia; Brazil; China; Costa Rica; Cook Islands; Ireland; France; Germany; Japan; Korea, Republic of; Kuwait; Mexico; New Zealand; Papua New Guinea; Qatar; Philippines; Russia; South Africa; Thailand; Western Samoa","Other Minority Owned,  Veteran,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5555689-FIREARMS-ACADEMY-OF-HAWAI.htm,FIREARMS ACADEMY OF HAWAII INC,719 Keolu Dr,Kailua,Hawaii,96734-3507,360-697-3555,,PAULETTE TEVES,President,Corporation,1997,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5341716-USHIJIMA-ARCHITECTS-INC.htm,USHIJIMA ARCHITECTS INC,2226 Young St Ste A,Honolulu,Hawaii,96826-2324,808-946-9544 x201,808-947-4579,SHAUN USHIJIMA,,Subchapter S Corporation,1994,Service (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5341381-INTEGRATED-COMTEL-INC.htm,"INTEGRATED COMTEL, INC.",1001 Bishop Street,Honolulu,Hawaii,96813-3429,808-356-0055,808-523-7995,SUSAN SHEPHERD,VP Sales & Marketing,Subchapter S Corporation,1994,Service (100 %),"HUBZone Certification, ",,"Service-Disabled Veteran,  Veteran"
